id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
14707,claudio miguel,pizarro bossio,claudio miguel pizarro bossio,10/3/1978,38,84,184,right,1. fc koln,,Peru,Callao,FW,CF,Active,,12000000,,,https://img.a.transfermarkt.technology/portrait/header/532-1535124277.jpg?lm=1,16,15,4,26.70%,1,6.70%,0,0,0.00%,209,163,78.00%,0,1,1,1,100.00%,0,12,0,0,49,18,36.70%,8,40,19,47.50%,3,18,0,2,26,0,0,0,0,0.00%,5,[366203 337732  86307   8955 545811   3779 135810     56  50272 410031]
14712,manuel,neuer,manuel neuer,3/27/1986,30,92,193,right,fc bayern munchen,germany,Germany,Gelsenkirchen,GK,GK,Active,7000000,45000000,6/30/2024 0:00,PRO Profil GmbH,https://img.a.transfermarkt.technology/portrait/header/17259-1667830554.jpg?lm=1,12,0,0,0.00%,0,0.00%,0,0,0.00%,309,280,90.60%,0,0,0,0,0.00%,0,1,0,0,1,1,100.00%,0,3,1,33.30%,0,17,0,0,17,0,6,50,36,72.00%,20,[241957  86350  77502 352985  20455 301635  20604 247173  26938 283062]
14715,holger,badstuber,holger badstuber,3/13/1989,27,83,189,left,vfb stuttgart 1893,,Germany,Memmingen,DF,CB,Active,,22000000,,HB Family Office,https://img.a.transfermarkt.technology/portrait/header/54659-1532077316.jpg?lm=1,27,6,4,66.70%,2,33.30%,0,0,0.00%,1022,904,88.50%,0,0,6,6,100.00%,0,7,0,1,116,74,63.80%,38,58,32,55.20%,29,152,0,0,182,0,0,0,0,0.00%,17,[   130   3335   4272 208694  25864   3338  26399  14917   3463    394]
14716,jerome,boateng,jerome boateng,9/3/1988,28,90,192,right,fc bayern munchen,germany,Germany,Berlin,DF,CB,Active,1000000,45000000,6/30/2023 0:00,TDS SPORTS,https://img.a.transfermarkt.technology/portrait/header/26485-1672831548.jpg?lm=1,27,18,5,27.80%,2,11.10%,1,1,100.00%,2012,1771,88.00%,8,2,1,1,100.00%,16,6,0,0,63,46,73.00%,37,55,40,72.70%,13,142,0,8,157,0,0,0,0,0.00%,4,[210044   3341  14795   3476 207143   8561  50102  25537 286223   3306]
14717,diego,contento,diego contento,5/1/1990,26,75,177,left,fc girondins de bordeaux,,Germany,München,DF,LB,Active,,3000000,,,https://img.a.transfermarkt.technology/portrait/header/39717-1605125782.JPG?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,31,23,74.20%,0,1,1,1,100.00%,0,0,0,0,2,0,0.00%,1,3,3,100.00%,0,10,0,1,10,0,0,0,0,0.00%,6,[116225 114762 477744     38 391441 407699  26084   8135  25919  22559]
14718,marcio rafael,ferreira de souza,marcio rafael ferreira de souza,9/7/1985,31,68,172,right,fc bayern munchen,,Brazil,Londrina,DF,RB,Active,200000,12000000,12/31/2023 0:00,R13 Fussball,https://img.a.transfermarkt.technology/portrait/header/33947-1669394578.jpg?lm=1,27,7,3,42.90%,1,14.30%,0,0,0.00%,1601,1435,89.60%,11,3,26,25,96.20%,24,13,0,0,54,25,46.30%,31,39,17,43.60%,24,92,0,10,116,0,0,0,0,0.00%,3,[  3358   4375  20593  20449 343925 134397  15139 281255  14789 330387]
14722,luiz gustavo,dias,luiz gustavo dias,7/23/1987,29,78,187,left,olympique de marseille,,Brazil,Pindamonhangaba,MD,DM,Active,1000000,22000000,6/30/2023 0:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/10471-1566826643.jpg?lm=1,34,54,20,37.00%,5,9.30%,0,0,0.00%,1866,1703,91.30%,4,2,13,11,84.60%,7,25,0,0,63,33,52.40%,73,100,51,51.00%,17,133,0,14,156,0,0,0,0,0.00%,1,[89559 20443 20850 20448 15937  7988  3443 26311 15256  3803]
14723,toni,kroos,toni kroos,1/4/1990,26,76,183,right,real madrid club de futbol,germany,East Germany (GDR),Greifswald,MD,CM,Active,18000000,80000000,6/30/2023 0:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/31909-1661426083.jpg?lm=1,36,67,24,35.80%,5,7.50%,1,1,100.00%,2883,2697,93.50%,18,8,26,24,92.30%,23,25,2,23,34,18,52.90%,49,82,43,52.40%,21,87,0,29,113,0,0,0,0,0.00%,4,[26120 62389 70093  3280 69968 26065 43051 21350  8287  3384]
14724,david,olatukunbo alaba,david olatukunbo alaba,6/24/1992,24,76,180,left,fc bayern munchen,,Austria,Wien,DF,CB,Active,50000000,65000000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/59016-1653031815.jpg?lm=1,26,22,6,27.30%,2,9.10%,0,0,0.00%,1285,1105,86.00%,6,3,24,24,100.00%,32,16,3,2,53,22,41.50%,24,48,26,54.20%,3,69,0,30,77,0,0,0,0,0.00%,9,[ 37745 190167  25457  20495  14869    454  25532    110  21550  28907]
14726,franck bilal,ribery,franck bilal ribery,4/7/1983,33,72,170,right,fc bayern munchen,,France,Boulogne-sur-Mer,MD,LW,Active,,50000000,,Alain Migliaccio,https://img.a.transfermarkt.technology/portrait/header/22068-1663667692.jpg?lm=1,20,20,10,50.00%,5,25.00%,0,0,0.00%,767,650,84.70%,10,0,33,30,90.90%,11,50,0,0,8,3,37.50%,11,33,8,24.20%,1,20,0,10,28,0,0,0,0,0.00%,15,[339791 332605  21322 224896  11294  15533 134769 254898 207001  28965]
14727,arjen,robben,arjen robben,1/23/1984,32,80,180,left,fc bayern munchen,,Netherlands,Bedum,MD,RW,Active,,40000000,,,https://img.a.transfermarkt.technology/portrait/header/4360-1540568808.jpg?lm=1,21,43,15,34.90%,5,11.60%,1,0,0.00%,753,640,85.00%,8,5,49,47,95.90%,12,42,3,4,29,13,44.80%,5,39,13,33.30%,4,24,0,16,33,0,0,0,0,0.00%,3,[ 26604 286390 105622  14786 234527 265673 228946 454457 350032  28117]
14728,bastian,schweinsteiger,bastian schweinsteiger,8/1/1984,32,79,183,right,,,Germany,Kolbermoor,MD,CM,Active,,40000000,,BS Family Office,https://img.a.transfermarkt.technology/portrait/header/2514-1551256967.jpg?lm=1,5,3,2,66.70%,1,33.30%,1,0,0.00%,195,178,91.30%,0,0,0,0,0.00%,0,4,0,0,14,6,42.90%,3,18,9,50.00%,3,16,0,0,19,0,0,0,0,0.00%,8,[ 20496  49869 266917   7928  86785 391425   8034  26414  21373  86308]
14730,takashi,usami,takashi usami,5/6/1992,24,77,180,right,,japan,Japan,"Nagaokakyo, Kyoto",FW,CF,Active,800000,2500000,1/31/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/111881-1501157940.jpg?lm=1,2,3,1,33.30%,0,0.00%,0,0,0.00%,38,27,71.10%,0,0,3,3,100.00%,2,1,0,0,1,0,0.00%,1,0,0,0.00%,0,4,0,2,4,0,0,0,0,0.00%,15,[222676   1722  15804 403613 243588 221452 255935 237274 114813 345707]
14731,mario,gomez garcia,mario gomez garcia,7/10/1985,31,88,189,right,vfb stuttgart 1893,germany,Germany,Riedlingen,FW,CF,Active,,42000000,,fair-sport GmbH,https://img.a.transfermarkt.technology/portrait/header/6288-1683668325.jpg?lm=1,35,65,30,46.20%,11,16.90%,2,0,0.00%,516,359,69.60%,7,3,4,4,100.00%,6,30,0,0,280,122,43.60%,17,165,54,32.70%,7,55,0,18,79,0,0,1,1,100.00%,10,[ 22202   6165   4131  15292 340386  15231  11669 278278 333913  14945]
14732,thomas,muller,thomas muller,9/13/1989,27,75,186,right,fc bayern munchen,germany,Germany,Weilheim in Oberbayern,FW,SS,Active,18000000,75000000,6/30/2024 0:00,Kögl & Partner GmbH,https://img.a.transfermarkt.technology/portrait/header/58358-1683890647.jpg?lm=1,38,63,24,38.10%,8,12.70%,1,0,0.00%,1283,973,75.80%,26,14,12,11,91.70%,49,20,0,0,158,56,35.40%,34,107,37,34.60%,14,69,0,31,112,0,0,0,0,0.00%,3,[ 11063   3313  99902  20823   4498 209086  20689  70096 399676  21291]
14734,nils,petersen,nils petersen,12/6/1988,28,85,188,right,sc freiburg,,East Germany (GDR),Wernigerode,FW,CF,Active,1500000,12000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/42936-1658413575.jpg?lm=1,32,54,18,33.30%,10,18.50%,6,5,83.30%,497,348,70.00%,11,1,2,2,100.00%,7,28,0,0,264,95,36.00%,17,139,45,32.40%,8,83,0,18,104,0,0,0,0,0.00%,4,[  3714   5400  14705   3503  15004   3290 228902   3605  25605   8416]
14736,sven,ulreich,sven ulreich,8/3/1988,28,84,192,right,fc bayern munchen,,Germany,Schorndorf,GK,GK,Active,900000,6000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/40680-1667830610.jpg?lm=1,29,0,0,0.00%,0,0.00%,0,0,0.00%,731,629,86.00%,0,0,1,0,0.00%,0,0,0,0,12,10,83.30%,1,5,3,60.00%,1,35,0,0,36,0,24,91,65,71.40%,2,[22552  8580  7849  3821 14766  3822 86212  8301  3785 25930]
14745,cristian,molinaro,cristian molinaro,7/30/1983,33,82,182,left,torino fc,,Italy,Vallo della Lucania,DF,LB,Active,,7000000,,,https://img.a.transfermarkt.technology/portrait/header/21972-1608093963.png?lm=1,20,2,0,0.00%,0,0.00%,0,0,0.00%,824,646,78.40%,3,1,24,22,91.70%,10,17,0,0,38,25,65.80%,28,38,14,36.80%,4,76,0,5,81,0,0,0,0,0.00%,6,[ 25625  27958  70981 134420  26373   7915   3750   6513  20869  64966]
14748,antonio,rudiger,antonio rudiger,3/3/1993,23,85,191,right,chelsea fc,germany,Germany,Berlin,DF,CB,Active,40000000,50000000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/86202-1624448001.jpg?lm=1,28,15,3,20.00%,2,13.30%,0,0,0.00%,1711,1558,91.10%,1,0,14,13,92.90%,2,7,0,0,118,70,59.30%,43,76,42,55.30%,6,118,0,6,126,0,0,0,0,0.00%,11,[344864  20928   3560  25786  20841  29616 235450  26135  20550  50805]
14749,gotoku,sakai,gotoku sakai,3/14/1991,25,74,176,right,hamburger sv,japan,United States,"New York City, New York",DF,LB,Active,1000000,4000000,1/31/2024 0:00,UDN SPORTS,https://img.a.transfermarkt.technology/portrait/header/103310-1503914417.jpg?lm=1,29,18,6,33.30%,0,0.00%,0,0,0.00%,1146,912,79.60%,4,0,15,15,100.00%,18,36,0,0,92,37,40.20%,42,102,40,39.20%,20,136,0,9,162,0,0,0,0,0.00%,13,[352986  56026  21094  20516  21280 149019  26138 258252 284960  14781]
14754,christian,gentner,christian gentner,8/14/1985,31,81,189,right,vfb stuttgart 1893,,Germany,Nürtingen,MD,CM,Active,,7500000,,,https://img.a.transfermarkt.technology/portrait/header/19112-1652901270.png?lm=1,27,22,7,31.80%,2,9.10%,0,0,0.00%,1202,898,74.70%,8,2,18,17,94.40%,17,28,0,0,83,29,34.90%,48,84,33,39.30%,39,148,0,12,194,0,0,0,0,0.00%,1,[ 37739  25888  28291  20653   3470 346195    114 260002 272440  11152]
14757,zdravko,kuzmanovic,zdravko kuzmanovic,9/22/1987,29,81,185,right,malaga club de futbol,,Switzerland,Thun,MD,CM,Active,,9500000,,,https://img.a.transfermarkt.technology/portrait/header/25441-1410340038.jpg?lm=1,8,3,0,0.00%,0,0.00%,0,0,0.00%,316,286,90.50%,3,1,1,1,100.00%,3,0,0,0,13,8,61.50%,4,9,3,33.30%,3,14,0,2,17,0,0,0,0,0.00%,14,[523089  32793 233855  21078 399673  26032 116345 397033 116170 373713]
14758,ibrahima,traore,ibrahima traore,4/21/1988,28,61,171,left,borussia vfl monchengladbach,,France,Villepinte,MD,RW,Active,,6000000,,11WINS,https://img.a.transfermarkt.technology/portrait/header/47285-1533289294.jpg?lm=1,7,7,3,42.90%,0,0.00%,0,0,0.00%,116,94,81.00%,3,1,2,2,100.00%,8,12,0,0,1,0,0.00%,1,3,1,33.30%,1,4,0,3,7,0,0,0,0,0.00%,18,[366542 254188 393881 354552 243931   1751  26038    179  66654 449921]
14760,martin,harnik,martin harnik,6/10/1987,29,80,185,right,hannover 96,,Germany,Hamburg,FW,RW,Active,,11000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/31159-1630241930.jpg?lm=1,32,48,20,41.70%,9,18.80%,0,0,0.00%,562,400,71.20%,5,1,10,9,90.00%,7,22,0,0,155,71,45.80%,22,96,18,18.80%,8,67,0,10,97,0,0,0,0,0.00%,10,[105376  12536 134708  72397 134494  94764  20692    382  20796 145692]
14763,shinji,okazaki,shinji okazaki,4/16/1986,30,70,174,right,leicester city fc,japan,Japan,"Takarazuka, Hyogo",FW,CF,Active,250000,10000000,6/30/2023 0:00,PRO Profil GmbH,https://img.a.transfermarkt.technology/portrait/header/79642-1574689661.jpg?lm=1,30,27,15,55.60%,6,22.20%,0,0,0.00%,352,273,77.60%,4,1,5,5,100.00%,1,26,0,0,110,35,31.80%,13,85,29,34.10%,12,38,0,3,61,0,0,0,0,0.00%,10,[ 32636 282772 145692    151   8686  20796  51013  21861  20661 343951]
14764,julian,schieber,julian schieber,2/13/1989,27,83,186,left,hertha bsc,,Germany,Backnang,FW,CF,Active,,8000000,,Robert Schneider,https://img.a.transfermarkt.technology/portrait/header/58124-1534233321.jpg?lm=1,3,1,0,0.00%,0,0.00%,0,0,0.00%,9,6,66.70%,0,0,0,0,0.00%,0,1,0,0,5,4,80.00%,1,8,1,12.50%,1,2,0,0,4,0,0,0,0,0.00%,12,[448708   7979 405597  86722 487983 361779 485794 137298  59126 448038]
14766,rene,adler,rene adler,1/15/1985,31,87,191,right,1. fsv mainz 05,,East Germany (GDR),Leipzig,GK,GK,Active,,16000000,,11WINS,https://img.a.transfermarkt.technology/portrait/header/1784-1532594587.jpg?lm=1,14,0,0,0.00%,0,0.00%,0,0,0.00%,272,221,81.20%,1,0,0,0,0.00%,0,0,0,0,8,6,75.00%,1,5,3,60.00%,0,30,0,0,30,0,27,56,38,67.90%,2,[264084   3785   7849  14736   8580  22552   3821  25781  14822   3822]
14768,bernd,leno,bernd leno,3/4/1992,24,83,190,right,tsv bayer 04 leverkusen,,Germany,Bietigheim-Bissingen,GK,GK,Active,10000000,35000000,6/30/2025 0:00,fair-sport GmbH,https://img.a.transfermarkt.technology/portrait/header/72476-1642711733.jpg?lm=1,33,0,0,0.00%,0,0.00%,0,0,0.00%,883,793,89.80%,0,0,0,0,0.00%,0,0,0,1,13,12,92.30%,0,3,1,33.30%,0,43,0,0,43,0,42,112,72,64.30%,2,[  3458  18704  25632  15175   9611  25845  19525  20632 134413  70273]
14770,gonzalo,castro randon,gonzalo castro randon,6/11/1987,29,74,172,right,bv borussia 09 dortmund,,Germany,Wuppertal,MD,CM,Active,,15000000,,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/28947-1532077332.jpg?lm=1,19,9,1,11.10%,0,0.00%,0,0,0.00%,763,665,87.20%,8,1,7,7,100.00%,7,11,1,4,24,6,25.00%,19,42,20,47.60%,10,49,0,8,62,0,0,0,0,0.00%,14,[134797 211885 218896 404219 299557  40800 127928  94828 300669 364005]
14772,danny,vieira da costa,danny vieira da costa,7/13/1993,23,85,187,right,eintracht frankfurt,,Germany,Neuss,DF,RB,Active,2000000,15000000,6/30/2025 0:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/85906-1657707067.jpg?lm=1,17,10,2,20.00%,1,10.00%,0,0,0.00%,554,416,75.10%,8,2,7,7,100.00%,16,16,0,0,48,21,43.80%,27,42,18,42.90%,3,72,0,7,78,0,0,0,0,0.00%,13,[278867 222770   8240 341751   3920  38079  20855   3447 372753 149101]
14775,bastian,oczipka,bastian oczipka,1/12/1989,27,85,185,left,fc schalke 04,,Germany,Bergisch Gladbach,DF,LB,Active,400000,7000000,,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/53437-1663752972.jpg?lm=1,29,14,3,21.40%,0,0.00%,0,0,0.00%,1027,782,76.10%,10,1,22,21,95.50%,28,59,0,19,52,16,30.80%,33,66,21,31.80%,36,119,0,18,161,0,0,0,0,0.00%,9,[282438 169002   8032   4892   9285  93000 136441   7939   7885  22185]
14778,omer,toprak,omer toprak,7/21/1989,27,83,186,right,bv borussia 09 dortmund,,Germany,Ravensburg,DF,CB,Active,1100000,20000000,6/30/2024 0:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/43512-1681998500.png?lm=1,26,8,1,12.50%,0,0.00%,0,0,0.00%,1732,1595,92.10%,0,1,3,3,100.00%,0,3,0,0,132,85,64.40%,36,70,33,47.10%,18,141,0,2,160,0,0,0,0,0.00%,11,[ 25557  25726  25883     77  29474 352988   4360   3788 231138  25397]
14781,lars,bender,lars bender,4/27/1989,27,81,185,right,tsv bayer 04 leverkusen,,Germany,Rosenheim,MD,DM,Active,,22000000,,,https://img.a.transfermarkt.technology/portrait/header/30059-1615893319.jpg?lm=1,20,19,6,31.60%,2,10.50%,0,0,0.00%,824,674,81.80%,4,3,3,3,100.00%,13,13,0,0,63,34,54.00%,47,59,31,52.50%,16,96,0,8,116,0,0,0,0,0.00%,13,[ 26138 258252  20460  20516  21280  56026 149019 352986  14749   3460]
14785,renato,soares de oliveira augusto,renato soares de oliveira augusto,2/8/1988,28,86,186,right,,brazil,Brazil,Rio de Janeiro,MD,CM,Retired,2000000,15000000,12/31/2023 0:00,Carlos Leite,https://img.a.transfermarkt.technology/portrait/header/53058-1509544256.jpg?lm=1,3,3,1,33.30%,1,33.30%,0,0,0.00%,44,39,88.60%,0,0,1,1,100.00%,0,0,0,0,1,1,100.00%,1,1,0,0.00%,0,0,0,3,1,0,0,0,0,0.00%,14,[192748  21148 256706 331923   8495 282448 488750 112459  20470   7864]
14786,karim,bellarabi,karim bellarabi,4/8/1990,26,80,183,right,tsv bayer 04 leverkusen,,Germany,Berlin,MD,RW,Active,2500000,22000000,6/30/2023 0:00,KL Sportsbase,https://img.a.transfermarkt.technology/portrait/header/61087-1658913826.jpg?lm=1,24,40,16,40.00%,1,2.50%,0,0,0.00%,509,385,75.60%,8,3,23,19,82.60%,27,37,0,0,10,2,20.00%,19,45,17,37.80%,5,40,0,11,50,0,0,0,0,0.00%,3,[265673 234527 228946  14727  26604 286390 105622 350032 454457 223560]
14788,stefan,kiessling,stefan kiessling,1/25/1984,32,81,191,right,,,Germany,Lichtenfels,FW,CF,Active,,15000000,,Soccer-Concept AG,https://img.a.transfermarkt.technology/portrait/header/6237-1473754963.JPG?lm=1,8,3,0,0.00%,0,0.00%,0,0,0.00%,20,14,70.00%,0,0,1,1,100.00%,0,1,0,0,16,8,50.00%,2,7,2,28.60%,0,4,0,0,4,0,0,0,0,0.00%,5,[ 15821   9532  49873   8603  20766  28073  49907 207002 134351 489417]
14789,andre,schurrle,andre schurrle,11/6/1990,26,73,184,right,bv borussia 09 dortmund,,Germany,Ludwigshafen am Rhein,FW,LW,Active,,30000000,,,https://img.a.transfermarkt.technology/portrait/header/58205-1471509802.jpg?lm=1,21,34,10,29.40%,1,2.90%,1,0,0.00%,545,429,78.70%,8,4,26,25,96.20%,15,29,0,2,50,20,40.00%,9,51,14,27.50%,10,29,0,18,48,0,0,0,0,0.00%,3,[281255  23314 134397   6210  20593  29641  21376 343925  26042  15139]
14794,roman,weidenfeller,roman weidenfeller,8/6/1980,36,90,190,left,,,Germany,Diez,GK,GK,Active,,8000000,,Neubauer 13 GmbH,https://img.a.transfermarkt.technology/portrait/header/26-1502448725.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,28,22,78.60%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0.00%,0,1,0,0,1,0,0,7,3,42.90%,20,[    99  20771 229078  21128   6363 149050 333477  20606 286981 190168]
14795,mats,hummels,mats hummels,12/16/1988,28,92,191,right,fc bayern munchen,germany,Germany,Bergisch Gladbach,DF,CB,Active,6500000,60000000,6/30/2023 0:00,HMH Sportmanagement,https://img.a.transfermarkt.technology/portrait/header/39728-1661413275.jpg?lm=1,32,30,7,23.30%,1,3.30%,1,1,100.00%,2358,2132,90.40%,2,1,7,6,85.70%,3,21,0,0,169,102,60.40%,78,109,74,67.90%,29,188,0,4,220,0,0,0,0,0.00%,4,[ 50102   3341  14716 210044   3306 207143   3476   3286   8561 286223]
14796,chris,lowe,chris lowe,4/16/1989,27,63,173,left,huddersfield town fc,,East Germany (GDR),Plauen,DF,LB,Active,200000,2000000,6/30/2024 0:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/55125-1672747507.png?lm=1,23,5,2,40.00%,0,0.00%,0,0,0.00%,662,479,72.40%,1,0,14,14,100.00%,12,4,0,4,31,15,48.40%,18,41,18,43.90%,21,93,0,10,114,0,0,0,0,0.00%,9,[286917 278007   3408 296341 295176   3667  25846 134540   3434 135901]
14798,lukasz,piszczek,lukasz piszczek,6/3/1985,31,79,184,right,bv borussia 09 dortmund,poland,Poland,Czechowice-Dziedzice,DF,RB,Active,,16000000,,BMG-SPORT,https://img.a.transfermarkt.technology/portrait/header/25727-1534236284.jpg?lm=1,30,21,6,28.60%,0,0.00%,0,0,0.00%,1600,1304,81.50%,9,3,28,27,96.40%,23,32,0,0,147,88,59.90%,57,114,50,43.90%,15,203,0,21,224,0,0,0,0,0.00%,13,[341973  21001  28908    254   8336   8313   3529   9279   3827 228963]
14800,marcel,schmelzer,marcel schmelzer,1/22/1988,28,74,180,left,bv borussia 09 dortmund,,East Germany (GDR),Magdeburg,DF,LB,Active,,10000000,,,https://img.a.transfermarkt.technology/portrait/header/35208-1534236479.jpg?lm=1,18,4,1,25.00%,0,0.00%,0,0,0.00%,1076,905,84.10%,1,0,14,14,100.00%,9,14,0,3,86,44,51.20%,36,55,29,52.70%,10,122,0,7,135,0,0,0,0,0.00%,9,[ 25846   3667   4452   3434  15014 215281   8464  22107 295176 135901]
14801,neven,subotic,neven subotic,12/10/1988,28,83,191,right,as saint-etienne,,Jugoslawien (SFR),Banja Luka,DF,CB,Active,,20000000,,,https://img.a.transfermarkt.technology/portrait/header/40995-1544075864.jpg?lm=1,19,6,3,50.00%,2,33.30%,0,0,0.00%,1056,941,89.10%,1,0,0,0,0.00%,0,3,0,0,93,56,60.20%,31,45,27,60.00%,9,98,0,2,108,0,0,0,0,0.00%,8,[ 8126  8186 22099 15103  4332  3566 86309 26518  3413  8410]
14802,marvin,bakalorz,marvin bakalorz,9/13/1989,27,78,180,right,hannover 96,,Germany,Offenbach am Main,MD,CM,Active,275000,2500000,6/30/2024 0:00,EMG Mundial,https://img.a.transfermarkt.technology/portrait/header/53602-1674415524.JPG?lm=1,28,20,5,25.00%,0,0.00%,0,0,0.00%,587,432,73.60%,5,1,15,13,86.70%,6,32,0,0,75,40,53.30%,29,102,40,39.20%,13,118,0,8,143,0,0,0,0,0.00%,1,[375001 212644   8314  25798 413582 289359 253333   3680 395114   3866]
14803,sven,bender,sven bender,4/27/1989,27,80,186,right,tsv bayer 04 leverkusen,,Germany,Rosenheim,DF,DM,Active,,18000000,,,https://img.a.transfermarkt.technology/portrait/header/29993-1615893279.jpg?lm=1,29,13,6,46.20%,2,15.40%,0,0,0.00%,1473,1331,90.40%,0,0,4,4,100.00%,0,9,0,0,168,93,55.40%,49,90,55,61.10%,26,175,0,2,205,0,0,0,0,0.00%,11,[144884   4360   7914  25726  14778   3433  15806  25557  29474  25883]
14804,jakub,blaszczykowski,jakub blaszczykowski,12/14/1985,31,77,176,right,vfl wolfsburg,poland,Poland,Truskolasy,MD,RW,Active,25000,18000000,6/30/2023 0:00,IFM,https://img.a.transfermarkt.technology/portrait/header/29835-1670965927.png?lm=1,15,8,4,50.00%,3,37.50%,2,1,50.00%,361,289,80.10%,6,0,4,4,100.00%,9,19,0,3,29,12,41.40%,16,32,7,21.90%,14,49,0,9,65,0,0,0,0,0.00%,13,[ 25452  25526  20575 302542   4936  14997  20390 272338 222766  51064]
14806,mario,gotze,mario gotze,6/3/1992,24,75,176,right,bv borussia 09 dortmund,,Germany,Memmingen,MD,AM,Active,13000000,55000000,6/30/2025 0:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/74842-1663065102.jpg?lm=1,27,29,12,41.40%,2,6.90%,0,0,0.00%,1032,863,83.60%,17,2,18,15,83.30%,13,41,0,1,34,11,32.40%,37,91,30,33.00%,14,49,0,15,80,0,0,0,0,0.00%,3,[ 26384  21291 134174  15129  20823   4498   3313  70096   7868  14696]
14808,ilkay,gundogan,ilkay gundogan,10/24/1990,26,80,180,right,manchester city fc,germany,Germany,Gelsenkirchen,MD,CM,Active,25000000,50000000,6/30/2023 0:00,KIN Partners,https://img.a.transfermarkt.technology/portrait/header/53622-1666733465.jpg?lm=1,31,34,11,32.40%,3,8.80%,1,1,100.00%,1401,1310,93.50%,3,0,24,22,91.70%,2,27,0,2,16,3,18.80%,29,58,24,41.40%,6,55,0,15,71,0,0,0,0,0.00%,4,[ 20395   4683  20468   8959 134508  51132  14816 221333   9623  25407]
14812,ivan,perisic,ivan perisic,2/2/1989,27,80,186,right,fc internazionale milano,croatia,Jugoslawien (SFR),Split,MD,LM,Active,10000000,45000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/42460-1667991317.jpg?lm=1,48,147,47,32.00%,16,10.90%,0,0,0.00%,1817,1292,71.10%,34,10,56,53,94.60%,72,56,0,1,205,96,46.80%,45,138,49,35.50%,26,189,0,93,243,1,0,0,0,0.00%,3,[ 38021 278289     54 230883 226200  16432  13484   8317  25715 265865]
14816,shinji,kagawa,shinji kagawa,3/17/1989,27,68,175,right,bv borussia 09 dortmund,japan,Japan,"Kobe, Hyogo",MD,AM,Active,800000,22000000,,UDN SPORTS,https://img.a.transfermarkt.technology/portrait/header/81785-1665759808.jpg?lm=1,22,25,8,32.00%,5,20.00%,1,1,100.00%,841,739,87.90%,6,2,12,12,100.00%,4,15,0,3,22,4,18.20%,21,57,22,38.60%,5,21,0,8,37,0,0,0,0,0.00%,4,[144766  30437 221333  25407 258162  14808  20468  56025 134508 257800]
14817,robert,lewandowski,robert lewandowski,8/21/1988,28,79,185,right,fc bayern munchen,poland,Poland,Warszawa,FW,CF,Active,40000000,90000000,6/30/2026 0:00,Gol International,https://img.a.transfermarkt.technology/portrait/header/38253-1642434304.jpg?lm=1,38,124,54,43.50%,24,19.40%,9,8,88.90%,757,605,79.90%,5,1,29,27,93.10%,5,50,1,0,205,83,40.50%,6,125,36,28.80%,0,44,0,28,74,0,0,0,0,0.00%,4,[  8717  20479 206314  25867   8326  21384   3322  21174   3682  12829]
